place_id,branch_name,branch_address,branch_rating,review_rating,review_date,review_text,review_author
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,3 months ago,Very good sarvice and good staff,Solanki Tanu
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good staff and good service,Sanjay Parmar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,"The service was quick and the staff was friendly
The experience was outstanding
Good service
Roto Engineering: Overall Good experience",Nikhil Kushwaha
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good Service & Very good Employees,divyesh gohel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Good service and Good team to support in my welth creation,THEN SERIAL TIME
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good comunication with staff and good service,Akhil R M Pillai
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Exceptional service and knowledgeable all staff member,pradeep pachauri
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Excellent customer service and investment expertise.Trusted partner for my financial goals.,Sejal Desai
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Excellent staff and good service,Mangal c sodha
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,good works Best service,Hardik Shah
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,"""People can trust, quick service and very helpful.",Vidhisha Vasani
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,Edited 2 months ago,Very good service and best staff,Harshad Ambani
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,a month ago,It's nice firm and also I get profit and research are too good,Jitendar Kumar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,2 months ago,Good staff behaviour & support is impressive.,Santosh Kumar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Very good service and staf is very helpful,Asha Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,Edited a month ago,Very good service,Rojara Raghu
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Very good service and good man,Koli Mukesh
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,2 months ago,Good service 👍 great support by office staff,Bhavesh Pandya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The service was quick and the staff. Was friendly,Kushwaha Sagar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Loved the workspace & the service must be appreciated! 👍,Sahil Kijbile
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Good service good employee,Bharat Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Quick Service and Very helpful with trust,Nims Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Best services ever Thank you so much,R patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,good staff and rm are very good gave very good investment advice,Dayana Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good comunication and nice staff,Mayank Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Coming to this office gets all work related to financial done which is very very benifits,Subhadra Prajapati
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Great service & amazing experience,Disha Totlani
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Very helpful staff and good comunication,Dev Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Nice staff and good communication,Dhoni
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,2 months ago,"Great experience, Better recommendations, good Relationship manager.",Shivam Wadher
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,Edited 2 months ago,Very Nice Service,Harshad Sutariya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Good over all my experience,Sunil kumar Jaiswar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The service was excellent and staff was friendly,Raju Kumar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The service was quick and the staff was good,Santosh Pal
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,2 months ago,Staff Behaviour & services are quick.,AAKASH KHATRI
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The service was quick and the staff was friendly.,ANKUSH MALL
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Nice staff and good behaviour,jayesh mistry
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,It's good in every service,Ashwin Pandya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good behaviyar and nice staf,Jatin Vadhel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Very good service and good staff,hitendra gupta
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,GOOD SERVICE OVER ALL GOOD EXPERIENCE,ASPIRE TECH
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,It was an great experience and the environment was so energetic.,Aayush Togadiya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,"Good bihevir
Good comunication with staff",Nayan Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good rm and give good service,Krina Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Providing best service for demate account and trading👌,Divya Hingu
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Wery nice experience to Motilal Oswal finance company,Nayan Kapadiya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Exillinat service and good experience staf,Arvindbhai Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Over all good service providers,Sgsgavbb Bsbbsbs
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,"""People can trust, quick service and very helpful.",rinkal789 krishna
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good communication with your staff,ArvindThakor ArvindThakor
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,5 months ago,Nice service and very good behavior staff,Nikita Sutariya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,"The service was quick and the staff was friendly
The experience was outstanding
Good service
Overall Good experience",Ravi Prasad
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Help For IPO Apply Good Office,Mansi Shah
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Very good and amazing work,Arvind Solanki
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Very good service,Jaymalbhai algotar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 weeks ago,Good Service,Piyushbhai Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,VERY GOOD PLACE FOR INVESTMENT PURPOSE,satendra tradebulls
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,Edited a month ago,It's nice firm and I also get profit and research are to good,Kajal Prajapati
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Very good service,Jaymalbhai algotar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,THE SERVICE WAS QUICK AND STAFF WAS FRIENDLY,MOTIVE INDUSTRIES
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Excellent service.,Mehul Solanki
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Fide back.good experience.,Dhananjay Prajapati
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,"Good Services, Good Call accuracy.",Jitendrabhai Virani
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,It's best platform for investment.,Abhisha Gajera
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Their service was awesome,Pm prajapat Prajapat
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good series and nice staf,NAYANA PATEL
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good service and good employees,Naitri Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Very good & sporting partner 💯,Deepak Keswani
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Best service,Thakor Prachi
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Over all good my experience,Aryan Shah
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,Edited a month ago,Excellent app and service,Patel Nilam
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The service was quick and the staff was friendly,Singh Akash
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Very good services and good staff,Yash Kunjadiya
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Good investment plan good work,Naresh Ganatra
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good behaviour and nice staff,Roshan Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a year ago,Best Service Good Staff behavior,Rajesh Shingala
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,"The service was quick and the staff was friendly
The experience was outstanding
Good service
Overall Good experience",Roto Engineering
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good service and staff is very quick,Deval Patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Good service,Nilesh Gohil
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Overall good experience,Ravi Prasad
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,People can trust quick service and very helpful,patel krunal
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,GOOD SERVICES & PRODUCTS.,bhavesh tradebulls
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Super investment and ofc and staff,KETAN KUMAR
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,very good series..,priyank patel
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Very good service,Vishal Jadav
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Nice job,Shekva Ramesh
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Vary nice,Mitesh Valand
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Excellent service,Jyotish kushvaha Kushvaha
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Good one,parihar manoj
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,2 months ago,Very good,Rajnish Chauhan
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,4.0,2 months ago,It's best platform for investment...,Sanjay Chaudhari
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,a month ago,Best service,Chirag Khadayata
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Over all good,Vivek Kumar
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,The experience was outstanding,Ritesh Sharma
ChIJr8upcH2HXjkR_7zjK9J0KlM,Motilal Oswal Financial Services Limited,"5th Flr, Gravity Retail And Work, No 511, MG Rd, opposite SADGURU VATIKA, Nikol, Ahmedabad, Gujarat 380049, India",4.9,5.0,3 months ago,Motilal Oswal financial services good,Dhruv Patel
